elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
69460.001176, 9.999938, 44, 9732, 15484.3, 14873, 21993, 24713, 24713, 24713, 0
69470.002359, 10.001183, 36, 7043, 15299.8, 15245, 19764, 23516, 23516, 23516, 0
69480.001452, 9.999093, 39, 6839, 15351.8, 14928, 21617, 31576, 31576, 31576, 0
69490.00123, 9.999778, 36, 9608, 15252.1, 14259, 22442, 25389, 25389, 25389, 0
69500.001309, 10.000079, 33, 10656, 15908.8, 14703, 20293, 33202, 33202, 33202, 0
69510.001283, 9.999974, 40, 8390, 15450.0, 14952, 22227, 36048, 36048, 36048, 0
69520.003056, 10.001773, 30, 11551, 15838.3, 14430, 22935, 23747, 23747, 23747, 0
69530.001477, 9.998421, 39, 9701, 16424.8, 16306, 21854, 28207, 28207, 28207, 0
69540.002438, 10.000961, 40, 7203, 16811.9, 15214, 26038, 33194, 33194, 33194, 0
69550.001184, 9.998746, 35, 8201, 15188.9, 14829, 21830, 28458, 28458, 28458, 0
69560.001257, 10.000073, 47, 8201, 15650.3, 15473, 22964, 25089, 28872, 28872, 0
69570.001175, 9.999918, 36, 10088, 15608.8, 15473, 20919, 23561, 23561, 23561, 0
69580.001199, 10.000024, 50, 10352, 15605.9, 15519, 19709, 20391, 22934, 22934, 0
69590.00186, 10.000661, 42, 8727, 15760.3, 15876, 21042, 21765, 21765, 21765, 0
69600.001246, 9.999386, 54, 9179, 16462.8, 15953, 25251, 26922, 28859, 28859, 0
69610.001553, 10.000307, 34, 8257, 15587.6, 15200, 22371, 24032, 24032, 24032, 0
69620.002002, 10.000449, 41, 11536, 16933.1, 16784, 21579, 24032, 24032, 24032, 0
69630.001235, 9.999233, 49, 9387, 16408.1, 15525, 23541, 24912, 27366, 27366, 0
69640.002649, 10.001414, 30, 11236, 16525.4, 16039, 19254, 27155, 27155, 27155, 0
69650.004211, 10.001562, 38, 8884, 16185.3, 15497, 22434, 34204, 34204, 34204, 0
69660.001561, 9.99735, 44, 10576, 17503.4, 16834, 24690, 34642, 34642, 34642, 0
69670.002219, 10.000658, 46, 7485, 15233.1, 14866, 24571, 28480, 28480, 28480, 0
69680.001315, 9.999096, 44, 8406, 17382.4, 17221, 25356, 30924, 30924, 30924, 0
69690.001659, 10.000344, 42, 6014, 15817.1, 16112, 20234, 25008, 25008, 25008, 0
69700.001556, 9.999897, 39, 9215, 16934.8, 16336, 23584, 31235, 31235, 31235, 0
69710.001528, 9.999972, 33, 9877, 15999.8, 14962, 20279, 28171, 28171, 28171, 0
69720.001504, 9.999976, 40, 7244, 16357.0, 16573, 23994, 27085, 27085, 27085, 0
69730.001809, 10.000305, 36, 9857, 16009.3, 15780, 21297, 24831, 24831, 24831, 0
69740.001334, 9.999525, 36, 9051, 15612.8, 15279, 20465, 24530, 24530, 24530, 0
69750.001279, 9.999945, 34, 10980, 16121.5, 15417, 23916, 24597, 24597, 24597, 0
69760.00138, 10.000101, 36, 7675, 17057.6, 16417, 26076, 35064, 35064, 35064, 0
69770.001996, 10.000616, 43, 10546, 17040.2, 16681, 22604, 24578, 24578, 24578, 0
69780.001189, 9.999193, 46, 8401, 15906.3, 14715, 24655, 27384, 27384, 27384, 0
69790.001243, 10.000054, 40, 9671, 16784.3, 17026, 21734, 23606, 23606, 23606, 0
69800.002441, 10.001198, 48, 7641, 15380.6, 14940, 20884, 23043, 23043, 23043, 0
69810.001306, 9.998865, 37, 9312, 16405.0, 15868, 20096, 22484, 22484, 22484, 0
69820.001878, 10.000572, 41, 9312, 16581.9, 16357, 22426, 34223, 34223, 34223, 0
69830.001537, 9.999659, 49, 10650, 16973.1, 16245, 21163, 26115, 32113, 32113, 0
69840.001274, 9.999737, 32, 8384, 16282.7, 15552, 21433, 44862, 44862, 44862, 0
69850.001159, 9.999885, 35, 11453, 16896.1, 16466, 21208, 24182, 24182, 24182, 0
69860.001527, 10.000368, 28, 10637, 17018.8, 15594, 26285, 29975, 29975, 29975, 0
69870.00197, 10.000443, 29, 10198, 16958.2, 15710, 26285, 30108, 30108, 30108, 0
69880.001346, 9.999376, 40, 8952, 16334.0, 16052, 22558, 27660, 27660, 27660, 0
69890.001394, 10.000048, 49, 7588, 17067.5, 16304, 23303, 27660, 30098, 30098, 0
69900.001197, 9.999803, 40, 11572, 16975.2, 15272, 25667, 28888, 28888, 28888, 0
69910.001429, 10.000232, 38, 10630, 16033.0, 15458, 22339, 25866, 25866, 25866, 0
69920.002417, 10.000988, 33, 8221, 16262.1, 16310, 22631, 26399, 26399, 26399, 0
69930.001973, 9.999556, 39, 9774, 14936.2, 14048, 22063, 27049, 27049, 27049, 0
69940.001457, 9.999484, 46, 12316, 16148.6, 15667, 20051, 29859, 29859, 29859, 0
69950.001258, 9.999801, 32, 5398, 16575.7, 15944, 23918, 30294, 30294, 30294, 0
69960.001822, 10.000564, 35, 11464, 16682.8, 15757, 23965, 27262, 27262, 27262, 0
69970.001227, 9.999405, 50, 9389, 16514.4, 15817, 22177, 27834, 28874, 28874, 0
69980.001418, 10.000191, 45, 9802, 17174.9, 16228, 25563, 25933, 25933, 25933, 0
69990.00196, 10.000542, 38, 7313, 15094.0, 14468, 20534, 25703, 25703, 25703, 0
70000.001452, 9.999492, 49, 8738, 15446.7, 14758, 23137, 26433, 26433, 26433, 0
70010.002045, 10.000593, 46, 9588, 16347.1, 16278, 27807, 29623, 29623, 29623, 0
70020.001212, 9.999167, 37, 10664, 16372.3, 16063, 20679, 26066, 26066, 26066, 0
70030.002503, 10.001291, 32, 8925, 16294.5, 15764, 20783, 34019, 34019, 34019, 0
70040.001359, 9.998856, 36, 7558, 16647.5, 15450, 25490, 32761, 32761, 32761, 0
70050.001221, 9.999862, 36, 11188, 16784.1, 15835, 25361, 26803, 26803, 26803, 0
70060.001542, 10.000321, 41, 7316, 15423.5, 14464, 19973, 22424, 22424, 22424, 0
70070.001315, 9.999773, 35, 10361, 15712.0, 14812, 21110, 25843, 25843, 25843, 0
70080.003957, 10.002642, 48, 7613, 15341.2, 13891, 23355, 34266, 34266, 34266, 0
70090.001568, 9.997611, 41, 8629, 16084.0, 14907, 24067, 27960, 27960, 27960, 0
70100.002986, 10.001418, 45, 8007, 15694.8, 14601, 27007, 35590, 35590, 35590, 0
70110.001333, 9.998347, 44, 8266, 16611.3, 16110, 26930, 35590, 35590, 35590, 0
70120.001186, 9.999853, 31, 10698, 15327.5, 14420, 21774, 22973, 22973, 22973, 0
70130.001234, 10.000048, 34, 10256, 16401.8, 15975, 20520, 25653, 25653, 25653, 0
70140.001227, 9.999993, 37, 9079, 15003.9, 14795, 19703, 21964, 21964, 21964, 0
70150.001197, 9.99997, 40, 10633, 16374.0, 15950, 23630, 25552, 25552, 25552, 0
70160.002186, 10.000989, 34, 9906, 16766.0, 15809, 23659, 24374, 24374, 24374, 0
70170.001772, 9.999586, 35, 9593, 17229.7, 16305, 25220, 38496, 38496, 38496, 0
70180.001361, 9.999589, 31, 8469, 16093.0, 15483, 21059, 23750, 23750, 23750, 0
70190.001565, 10.000204, 35, 10797, 16479.4, 16097, 22260, 24735, 24735, 24735, 0
70200.001285, 9.99972, 45, 6416, 16665.4, 16498, 28209, 30325, 30325, 30325, 0
70210.001464, 10.000179, 48, 9352, 16032.1, 15786, 21450, 22032, 22836, 22836, 0
70220.001631, 10.000167, 38, 9309, 16372.4, 16033, 22474, 25700, 25700, 25700, 0
70230.001365, 9.999734, 43, 7488, 16567.1, 16311, 24066, 29281, 29281, 29281, 0
70240.00152, 10.000155, 46, 9988, 15469.9, 15089, 19594, 22951, 22951, 22951, 0
70250.002301, 10.000781, 39, 9546, 16455.2, 16711, 22654, 26987, 26987, 26987, 0
70260.000343, 9.998042, 43, 8123, 16316.9, 16770, 21903, 24093, 24093, 24093, 0
70270.002341, 10.001998, 34, 7173, 17466.3, 17097, 23536, 24476, 24476, 24476, 0
70280.002362, 10.000021, 37, 11398, 16194.0, 15420, 22692, 22934, 22934, 22934, 0
70290.001801, 9.999439, 39, 10237, 15562.5, 14397, 20959, 29756, 29756, 29756, 0
70300.001203, 9.999402, 44, 10598, 16376.4, 15219, 23681, 25607, 25607, 25607, 0
70310.001993, 10.00079, 42, 11368, 17238.5, 15882, 25570, 29499, 29499, 29499, 0
70320.001471, 9.999478, 30, 10519, 15467.3, 15395, 20229, 26343, 26343, 26343, 0
70330.004012, 10.002541, 38, 9561, 15246.5, 15242, 20234, 21671, 21671, 21671, 0
70340.002047, 9.998035, 37, 7302, 14544.3, 14236, 18768, 26910, 26910, 26910, 0
70350.001376, 9.999329, 38, 8872, 16031.1, 15329, 21188, 24687, 24687, 24687, 0
70360.001538, 10.000162, 57, 10230, 16678.3, 15859, 22947, 25900, 30218, 30218, 0
70370.001207, 9.999669, 40, 8027, 15543.5, 14715, 21820, 22695, 22695, 22695, 0
70380.002642, 10.001435, 44, 8223, 15437.8, 14791, 21933, 26259, 26259, 26259, 0
70390.00137, 9.998728, 42, 8860, 16649.8, 16015, 23612, 27630, 27630, 27630, 0
70400.001408, 10.000038, 39, 9150, 15625.8, 14273, 24346, 32224, 32224, 32224, 0
70410.001349, 9.999941, 39, 11853, 15983.2, 15423, 20158, 24533, 24533, 24533, 0
70420.001249, 9.9999, 38, 7588, 15191.8, 14797, 19532, 27504, 27504, 27504, 0
70430.001221, 9.999972, 34, 10071, 15944.2, 15049, 22845, 31853, 31853, 31853, 0
70440.00148, 10.000259, 33, 9167, 16680.0, 16900, 20858, 26570, 26570, 26570, 0
70450.003727, 10.002247, 48, 10159, 16238.2, 15232, 23781, 25003, 27389, 27389, 0
70460.001618, 9.997891, 36, 8974, 16357.5, 15446, 20983, 27388, 27388, 27388, 0
70470.001218, 9.9996, 32, 7984, 16001.2, 15435, 23608, 27460, 27460, 27460, 0
70480.001309, 10.000091, 40, 8723, 16120.5, 15102, 25789, 28102, 28102, 28102, 0
70490.001495, 10.000186, 39, 11192, 15901.4, 15407, 21525, 28102, 28102, 28102, 0
70500.002219, 10.000724, 33, 8315, 17055.6, 16871, 22356, 23502, 23502, 23502, 0
70510.001187, 9.998968, 40, 8451, 16263.7, 15981, 22919, 30490, 30490, 30490, 0
70520.001952, 10.000765, 28, 9688, 16279.1, 15256, 22749, 23497, 23497, 23497, 0
70530.001695, 9.999743, 39, 9492, 15942.5, 15360, 20879, 26808, 26808, 26808, 0
70540.001234, 9.999539, 47, 10683, 16856.6, 15962, 26181, 28366, 28366, 28366, 0
70550.001219, 9.999985, 40, 8645, 16023.7, 16470, 21484, 23258, 23258, 23258, 0
70560.001415, 10.000196, 43, 7611, 16273.0, 16216, 22508, 25785, 25785, 25785, 0
70570.001293, 9.999878, 42, 10635, 15130.6, 14549, 18702, 24252, 24252, 24252, 0
70580.001318, 10.000025, 41, 10965, 16680.3, 15312, 23417, 32916, 32916, 32916, 0
70590.001415, 10.000097, 35, 11772, 15906.9, 15642, 20901, 21270, 21270, 21270, 0
70600.00119, 9.999775, 41, 6788, 15284.1, 15248, 21129, 24532, 24532, 24532, 0
70610.001542, 10.000352, 28, 10290, 15357.9, 15138, 19198, 22078, 22078, 22078, 0
70620.002165, 10.000623, 39, 10490, 16467.7, 16231, 21465, 25291, 25291, 25291, 0
70630.00123, 9.999065, 39, 8764, 16833.0, 16284, 23385, 32211, 32211, 32211, 0
70640.001206, 9.999976, 46, 10728, 17078.5, 16600, 25320, 29218, 29218, 29218, 0
70650.001295, 10.000089, 50, 7892, 15542.8, 14784, 22401, 23237, 24711, 24711, 0
70660.001242, 9.999947, 44, 7892, 16930.2, 16141, 27370, 28464, 28464, 28464, 0
70670.001348, 10.000106, 50, 9899, 16510.1, 16022, 23406, 24051, 24590, 24590, 0
70680.00129, 9.999942, 46, 10920, 16338.7, 15504, 23333, 30661, 30661, 30661, 0
70690.001525, 10.000235, 39, 9163, 16550.8, 16460, 21587, 25639, 25639, 25639, 0
70700.001871, 10.000346, 43, 9332, 15842.0, 15122, 25189, 31723, 31723, 31723, 0
70710.001302, 9.999431, 34, 10712, 16377.1, 15553, 20687, 31723, 31723, 31723, 0
70720.001259, 9.999957, 43, 8713, 16557.0, 15905, 21993, 26191, 26191, 26191, 0
70730.001651, 10.000392, 46, 8420, 16068.9, 15289, 23904, 25239, 25239, 25239, 0
70740.001912, 10.000261, 35, 10724, 16371.8, 14991, 23256, 26311, 26311, 26311, 0
70750.001312, 9.9994, 41, 10331, 15726.5, 14831, 25629, 32156, 32156, 32156, 0
